Retailer rank,Retailer ID,Annual revenue (€),Country,Product Category,BNPL type,BNPL provider,Year
143,NL-143,331805.19,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
144,NL-144,0,NL,DIY,Outsourced only BNPL,Riverty,2023
145,NL-145,226793.11,NL,Electronics,In-house + Outsourced BNPL,Riverty,2023
146,NL-146,455749.15,NL,Electronics,Outsourced only BNPL,Riverty,2023
147,NL-147,0,NL,Home & Furniture,Outsourced only BNPL,in3,2023
148,NL-148,249645.1,NL,Fashion & beauty,No BNPL,No BNPL,2023
149,NL-149,465527.85,NL,Electronics,Outsourced only BNPL,Klarna,2023
150,NL-150,61475.11,NL,Toys & Hobbies,In-house + Outsourced BNPL,Riverty,2023
151,NL-151,585589.84,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
152,NL-152,100014.37,NL,DIY,Outsourced only BNPL,Klarna,2023
153,NL-153,693185.47,NL,Fashion & beauty,In-house only BNPL,Riverty,2023
154,NL-154,250648.48,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
155,NL-155,398845.82,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
156,NL-156,221199.46,NL,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
157,NL-157,79172.34,NL,Fashion & beauty,No BNPL,No BNPL,2023
158,NL-158,0,NL,DIY,Outsourced only BNPL,Riverty,2023
159,NL-159,227586.39,NL,DIY,In-house + Outsourced BNPL,in3,2023
160,NL-160,88692.61,NL,Electronics,Outsourced only BNPL,Riverty,2023
161,NL-161,637378.62,NL,Electronics,In-house + Outsourced BNPL,in3,2023
162,NL-162,669036.93,NL,Electronics,No BNPL,No BNPL,2023
163,NL-163,139128.7,NL,Toys & Hobbies,No BNPL,No BNPL,2023
164,NL-164,324251.22,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
165,NL-165,490692.01,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
166,NL-166,506827.19,NL,Electronics,Outsourced only BNPL,Scalapay,2023
167,NL-167,166157.27,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
168,NL-168,91895.52,NL,DIY,Outsourced only BNPL,Klarna,2023
169,NL-169,32001.55,NL,Electronics,Outsourced only BNPL,Riverty,2023
170,NL-170,146787.27,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
171,NL-171,571037.81,NL,Electronics,No BNPL,No BNPL,2023
172,NL-172,489453.31,NL,Electronics,No BNPL,No BNPL,2023
173,NL-173,185002.09,NL,Electronics,Outsourced only BNPL,Klarna,2023
174,NL-174,399531.32,NL,Electronics,No BNPL,No BNPL,2023
175,NL-175,210524.43,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
176,NL-176,232028.83,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
177,NL-177,430829.92,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
178,NL-178,563937.14,NL,Home & Furniture,In-house only BNPL,Klarna,2023
179,NL-179,0,NL,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
180,NL-180,549522.05,NL,Electronics,Outsourced only BNPL,Riverty,2023
181,NL-181,156698.49,NL,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
182,NL-182,0,NL,Toys & Hobbies,Outsourced only BNPL,Spraypay,2023
183,NL-183,73040.9,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
184,NL-184,0,NL,DIY,In-house + Outsourced BNPL,Klarna,2023
185,NL-185,10985.89,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
186,NL-186,260702.85,NL,Home & Furniture,In-house only BNPL,Riverty,2023
187,NL-187,285205,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
188,NL-188,594135.68,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
189,NL-189,313646.9,NL,Electronics,In-house + Outsourced BNPL,Scalapay,2023
190,NL-190,0,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
191,NL-191,240755.18,NL,Electronics,Outsourced only BNPL,Riverty,2023
192,NL-192,61260.41,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
193,NL-193,369767.36,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
194,NL-194,129254.31,NL,Toys & Hobbies,Outsourced only BNPL,Riverty,2023
195,NL-195,307210.02,NL,Toys & Hobbies,No BNPL,No BNPL,2023
196,NL-196,313396.05,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
197,NL-197,125251.17,NL,DIY,Outsourced only BNPL,Klarna,2023
198,NL-198,77428.4,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
199,NL-199,0,NL,DIY,No BNPL,No BNPL,2023
200,NL-200,333808.95,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
201,NL-201,28713.69,NL,Electronics,Outsourced only BNPL,Klarna,2023
202,NL-202,280777.62,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
203,NL-203,400754.77,NL,Electronics,Outsourced only BNPL,Klarna,2023
204,NL-204,248848.21,NL,Fashion & beauty,In-house only BNPL,Riverty,2023
205,NL-205,96973.07,NL,Home & Furniture,No BNPL,No BNPL,2023
206,NL-206,335273.56,NL,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
207,NL-207,0,NL,DIY,In-house + Outsourced BNPL,Klarna,2023
208,NL-208,88071.11,NL,Home & Furniture,No BNPL,No BNPL,2023
209,NL-209,757182.38,NL,Fashion & beauty,In-house only BNPL,Klarna,2023
210,NL-210,396364.39,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
211,NL-211,855703.46,NL,Electronics,No BNPL,No BNPL,2023
212,NL-212,157122.21,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
213,NL-213,95079.73,NL,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
214,NL-214,0,NL,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
215,NL-215,216422.04,NL,Toys & Hobbies,Outsourced only BNPL,Riverty,2023
216,NL-216,309393.69,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
217,NL-217,173960.89,NL,Fashion & beauty,In-house only BNPL,Klarna,2023
218,NL-218,403288.19,NL,Electronics,In-house + Outsourced BNPL,Riverty,2023
219,NL-219,129678.51,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
220,NL-220,448451.63,NL,Electronics,Outsourced only BNPL,Klarna,2023
221,NL-221,379669.23,NL,Fashion & beauty,No BNPL,No BNPL,2023
222,NL-222,460988.04,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
223,NL-223,539370.81,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
224,NL-224,797480.18,NL,Electronics,Outsourced only BNPL,Klarna,2023
225,NL-225,300188.64,NL,Home & Furniture,No BNPL,No BNPL,2023
226,NL-226,273211.18,NL,Fashion & beauty,No BNPL,No BNPL,2023
227,NL-227,23769.39,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
228,NL-228,456271.31,NL,Electronics,Outsourced only BNPL,Klarna,2023
229,NL-229,383325.54,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
230,NL-230,256902.4,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
231,NL-231,208449.92,NL,Fashion & beauty,No BNPL,No BNPL,2023
232,NL-232,119169.22,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
233,NL-233,513639.94,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
234,NL-234,269644.22,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
235,NL-235,228647.08,NL,DIY,Outsourced only BNPL,Klarna,2023
236,NL-236,477973.03,NL,Electronics,Outsourced only BNPL,Riverty,2023
237,NL-237,495660.08,NL,Electronics,Outsourced only BNPL,Klarna,2023
238,NL-238,56720.34,NL,Toys & Hobbies,Outsourced only BNPL,in3,2023
239,NL-239,0,NL,Toys & Hobbies,In-house only BNPL,Klarna,2023
240,NL-240,7300.19,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
241,NL-241,353875.64,NL,Toys & Hobbies,In-house + Outsourced BNPL,Spraypay,2023
242,NL-242,396016.02,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
243,NL-243,414986.86,NL,DIY,Outsourced only BNPL,Klarna,2023
244,NL-244,3782.55,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
245,NL-245,220643.25,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
246,NL-246,57559.8,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
247,NL-247,206242.92,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
248,NL-248,523474.56,NL,DIY,Outsourced only BNPL,Riverty,2023
249,NL-249,0,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
250,NL-250,438175.99,NL,Electronics,No BNPL,No BNPL,2023
251,NL-251,270702.8,NL,Fashion & beauty,In-house only BNPL,Riverty,2023
252,NL-252,87911.97,NL,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
253,NL-253,483536.28,NL,Electronics,Outsourced only BNPL,Klarna,2023
254,NL-254,418673.04,NL,Electronics,Outsourced only BNPL,Klarna,2023
255,NL-255,132770,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
256,NL-256,176115.37,NL,Fashion & beauty,No BNPL,No BNPL,2023
257,NL-257,423605.54,NL,Electronics,In-house + Outsourced BNPL,Riverty,2023
258,NL-258,78274.34,NL,Fashion & beauty,No BNPL,No BNPL,2023
259,NL-259,0,NL,DIY,No BNPL,No BNPL,2023
260,NL-260,593771.77,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
261,NL-261,0,NL,Toys & Hobbies,Outsourced only BNPL,Spraypay,2023
262,NL-262,140889.24,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
263,NL-263,104009.92,NL,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
264,NL-264,479724.92,NL,Fashion & beauty,Outsourced only BNPL,Scalapay,2023
265,NL-265,121595.96,NL,DIY,In-house + Outsourced BNPL,in3,2023
266,NL-266,494150.65,NL,Electronics,Outsourced only BNPL,Klarna,2023
267,NL-267,373659.95,NL,Electronics,Outsourced only BNPL,Riverty,2023
268,NL-268,131702.35,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
269,NL-269,0,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
270,NL-270,355166.73,NL,Electronics,No BNPL,No BNPL,2023
271,NL-271,2124.35,NL,Fashion & beauty,No BNPL,No BNPL,2023
272,NL-272,206405.07,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
273,NL-273,0,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
274,NL-274,145575.79,NL,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
275,NL-275,59029.7,NL,Fashion & beauty,No BNPL,No BNPL,2023
276,NL-276,79669.51,NL,Fashion & beauty,No BNPL,No BNPL,2023
277,NL-277,458458.75,NL,Fashion & beauty,No BNPL,No BNPL,2023
278,NL-278,0,NL,Toys & Hobbies,No BNPL,No BNPL,2023
279,NL-279,560718.96,NL,Home & Furniture,In-house + Outsourced BNPL,in3,2023
280,NL-280,277021.61,NL,Fashion & beauty,No BNPL,No BNPL,2023
281,NL-281,391741.57,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
282,NL-282,230709.6,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
283,NL-283,385213.52,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
284,NL-284,99265.78,NL,DIY,In-house + Outsourced BNPL,Riverty,2023
285,NL-285,0,NL,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
286,NL-286,67525.03,NL,Toys & Hobbies,In-house + Outsourced BNPL,Riverty,2023
287,NL-287,113404.75,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
288,NL-288,701692.16,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
289,NL-289,0,NL,Home & Furniture,In-house only BNPL,Klarna,2023
290,NL-290,115238.48,NL,DIY,Outsourced only BNPL,in3,2023
291,NL-291,304331.75,NL,DIY,No BNPL,No BNPL,2023
292,NL-292,211930.91,NL,Fashion & beauty,No BNPL,No BNPL,2023
293,NL-293,534033.45,NL,Electronics,Outsourced only BNPL,Klarna,2023
294,NL-294,243720.81,NL,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
295,NL-295,525762.77,NL,Electronics,Outsourced only BNPL,in3,2023
296,NL-296,90099.07,NL,DIY,Outsourced only BNPL,Riverty,2023
297,NL-297,457888.28,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
298,NL-298,458120.94,NL,Electronics,In-house only BNPL,Klarna,2023
299,NL-299,446502.61,NL,Toys & Hobbies,Outsourced only BNPL,Riverty,2023
300,NL-300,528459.68,NL,Toys & Hobbies,No BNPL,No BNPL,2023
301,NL-301,0,NL,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
302,NL-302,430949.96,NL,Home & Furniture,No BNPL,No BNPL,2023
303,NL-303,65139.17,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
304,NL-304,52714.81,NL,DIY,In-house + Outsourced BNPL,Klarna,2023
305,NL-305,0,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
306,NL-306,32451.67,NL,Fashion & beauty,In-house only BNPL,Klarna,2023
307,NL-307,453112.24,NL,DIY,In-house + Outsourced BNPL,Spraypay,2023
308,NL-308,150562.93,NL,Fashion & beauty,No BNPL,No BNPL,2023
309,NL-309,308165.64,NL,Fashion & beauty,No BNPL,No BNPL,2023
310,NL-310,0,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
311,NL-311,67402.01,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
312,NL-312,82259.03,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
313,NL-313,310401.66,NL,Fashion & beauty,In-house only BNPL,Spraypay,2023
314,NL-314,313860.33,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
315,NL-315,142221.52,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
316,NL-316,203077.51,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
317,NL-317,393772.68,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
318,NL-318,132906.94,NL,Electronics,Outsourced only BNPL,Riverty,2023
319,NL-319,226562.19,NL,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
320,NL-320,0,NL,Toys & Hobbies,No BNPL,No BNPL,2023
321,NL-321,169233.16,NL,DIY,Outsourced only BNPL,Klarna,2023
322,NL-322,263678.77,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
323,NL-323,68355.55,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
324,NL-324,362864.57,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
325,NL-325,470741.97,NL,Fashion & beauty,No BNPL,No BNPL,2023
326,NL-326,494938.8,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
327,NL-327,0,NL,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
328,NL-328,0,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
329,NL-329,53278.41,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
330,NL-330,0,NL,Toys & Hobbies,In-house + Outsourced BNPL,Riverty,2023
331,NL-331,295331.47,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
332,NL-332,74374.32,NL,DIY,In-house + Outsourced BNPL,Klarna,2023
333,NL-333,0,NL,Fashion & beauty,In-house only BNPL,Riverty,2023
334,NL-334,249417.13,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
335,NL-335,153261.17,NL,Electronics,In-house + Outsourced BNPL,Klarna,2023
336,NL-336,300465.99,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
337,NL-337,475452.78,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
338,NL-338,0,NL,Toys & Hobbies,Outsourced only BNPL,Riverty,2023
339,NL-339,262250.54,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
340,NL-340,0,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
341,NL-341,402259.09,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
342,NL-342,349336.97,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
343,NL-343,301898.97,NL,Fashion & beauty,In-house only BNPL,Klarna,2023
344,NL-344,468451.36,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
345,NL-345,445703.52,NL,Fashion & beauty,No BNPL,No BNPL,2023
346,NL-346,0,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
347,NL-347,61613.83,NL,Fashion & beauty,No BNPL,No BNPL,2023
348,NL-348,197992.46,NL,DIY,In-house + Outsourced BNPL,Riverty,2023
349,NL-349,197423.51,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
350,NL-350,96281.27,NL,Toys & Hobbies,In-house + Outsourced BNPL,Klarna,2023
351,NL-351,325165.28,NL,Electronics,In-house + Outsourced BNPL,in3,2023
352,NL-352,83804.6,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
353,NL-353,0,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
354,NL-354,0,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
355,NL-355,376647.18,NL,Electronics,In-house only BNPL,Riverty,2023
356,NL-356,116555.35,NL,Home & Furniture,In-house only BNPL,Klarna,2023
357,NL-357,0,NL,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
358,NL-358,104294.22,NL,Home & Furniture,No BNPL,No BNPL,2023
359,NL-359,310774.83,NL,Toys & Hobbies,In-house + Outsourced BNPL,Riverty,2023
360,NL-360,34292.56,NL,DIY,Outsourced only BNPL,Klarna,2023
361,NL-361,0,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
362,NL-362,331813.61,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
363,NL-363,292518.4,NL,DIY,In-house + Outsourced BNPL,Riverty,2023
364,NL-364,502519.9,NL,Electronics,Outsourced only BNPL,Klarna,2023
365,NL-365,0,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
366,NL-366,113855.68,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
367,NL-367,277767.76,NL,DIY,Outsourced only BNPL,Klarna,2023
368,NL-368,380498.33,NL,Fashion & beauty,No BNPL,No BNPL,2023
369,NL-369,375473.32,NL,DIY,In-house + Outsourced BNPL,Klarna,2023
370,NL-370,275670.79,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
371,NL-371,119657.25,NL,Toys & Hobbies,In-house only BNPL,Riverty,2023
372,NL-372,456664.72,NL,Electronics,In-house + Outsourced BNPL,Riverty,2023
373,NL-373,0,NL,DIY,In-house only BNPL,Klarna,2023
374,NL-374,69163.13,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
375,NL-375,360589.99,NL,Fashion & beauty,In-house + Outsourced BNPL,in3,2023
376,NL-376,289619.64,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
377,NL-377,0,NL,Toys & Hobbies,Outsourced only BNPL,Others,2023
378,NL-378,0,NL,Fashion & beauty,In-house + Outsourced BNPL,Spraypay,2023
379,NL-379,542655.58,NL,DIY,No BNPL,No BNPL,2023
380,NL-380,290997.83,NL,Home & Furniture,In-house only BNPL,Riverty,2023
381,NL-381,574715.28,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
382,NL-382,21316.18,NL,Fashion & beauty,In-house only BNPL,Klarna,2023
383,NL-383,0,NL,Fashion & beauty,No BNPL,No BNPL,2023
384,NL-384,143293.94,NL,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
385,NL-385,293425.98,NL,Toys & Hobbies,In-house + Outsourced BNPL,Spraypay,2023
386,NL-386,95558.94,NL,Electronics,Outsourced only BNPL,Klarna,2023
387,NL-387,37280.15,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
388,NL-388,389641.2,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
389,NL-389,0,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
390,NL-390,127681.54,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
391,NL-391,314686.76,NL,Fashion & beauty,No BNPL,No BNPL,2023
392,NL-392,225194.77,NL,Toys & Hobbies,In-house only BNPL,Klarna,2023
393,NL-393,498226.86,NL,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
394,NL-394,0,NL,Electronics,Outsourced only BNPL,Riverty,2023
395,NL-395,190082.39,NL,DIY,No BNPL,No BNPL,2023
396,NL-396,294078.36,NL,Electronics,In-house + Outsourced BNPL,Riverty,2023
397,NL-397,326714.55,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
398,NL-398,297557.2,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
399,NL-399,267060.9,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
400,NL-400,0,NL,Fashion & beauty,No BNPL,No BNPL,2023
401,NL-401,50065.41,NL,DIY,Outsourced only BNPL,Riverty,2023
402,NL-402,217662.18,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
403,NL-403,0,NL,Toys & Hobbies,Outsourced only BNPL,Riverty,2023
404,NL-404,488553.8,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
405,NL-405,362499.22,NL,Electronics,Outsourced only BNPL,in3,2023
406,NL-406,399103.72,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
407,NL-407,319902.25,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
408,NL-408,412111.98,NL,Fashion & beauty,In-house + Outsourced BNPL,in3,2023
409,NL-409,0,NL,Fashion & beauty,No BNPL,No BNPL,2023
410,NL-410,541920.2,NL,Electronics,In-house + Outsourced BNPL,Klarna,2023
411,NL-411,0,NL,DIY,In-house only BNPL,Riverty,2023
412,NL-412,91933.72,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
413,NL-413,420124.42,NL,Electronics,Outsourced only BNPL,Klarna,2023
414,NL-414,202828.2,NL,DIY,Outsourced only BNPL,Riverty,2023
415,NL-415,108513.83,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
416,NL-416,139873.26,NL,Electronics,No BNPL,No BNPL,2023
417,NL-417,161302.44,NL,DIY,Outsourced only BNPL,Klarna,2023
418,NL-418,71111.16,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
419,NL-419,748363.68,NL,Electronics,Outsourced only BNPL,Klarna,2023
420,NL-420,406965.07,NL,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
421,NL-421,484080.18,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
422,NL-422,402527.05,NL,Fashion & beauty,In-house + Outsourced BNPL,Riverty,2023
423,NL-423,263953.1,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
424,NL-424,163460.05,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
425,NL-425,434862.2,NL,Electronics,Outsourced only BNPL,Riverty,2023
426,NL-426,154336.31,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
427,NL-427,19076.29,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
428,NL-428,0,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
429,NL-429,473812.26,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
430,NL-430,96133.77,NL,Home & Furniture,In-house + Outsourced BNPL,Riverty,2023
431,NL-431,161290.85,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
432,NL-432,29070.68,NL,Toys & Hobbies,In-house + Outsourced BNPL,Riverty,2023
433,NL-433,169229.39,NL,DIY,Outsourced only BNPL,Klarna,2023
434,NL-434,0,NL,Toys & Hobbies,In-house + Outsourced BNPL,in3,2023
435,NL-435,163023,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
436,NL-436,86619.75,NL,Home & Furniture,No BNPL,No BNPL,2023
437,NL-437,173511.06,NL,Fashion & beauty,In-house + Outsourced BNPL,in3,2023
438,NL-438,300919.57,NL,DIY,Outsourced only BNPL,Klarna,2023
439,NL-439,455953.54,NL,Electronics,Outsourced only BNPL,Riverty,2023
440,NL-440,8135.85,NL,Fashion & beauty,In-house + Outsourced BNPL,in3,2023
441,NL-441,280994.4,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
442,NL-442,403444.93,NL,Home & Furniture,In-house + Outsourced BNPL,Klarna,2023
443,NL-443,122286.15,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
444,NL-444,196523.18,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
445,NL-445,744338.52,NL,Electronics,Outsourced only BNPL,Riverty,2023
446,NL-446,145190.8,NL,Fashion & beauty,No BNPL,No BNPL,2023
447,NL-447,122576.55,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
448,NL-448,132737.99,NL,Fashion & beauty,No BNPL,No BNPL,2023
449,NL-449,259424.05,NL,Home & Furniture,No BNPL,No BNPL,2023
450,NL-450,0,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
451,NL-451,7967.27,NL,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
452,NL-452,176284.62,NL,Home & Furniture,Outsourced only BNPL,Riverty,2023
453,NL-453,37812.1,NL,Toys & Hobbies,Outsourced only BNPL,Klarna,2023
454,NL-454,485327.51,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
455,NL-455,259840.54,NL,DIY,Outsourced only BNPL,Klarna,2023
456,NL-456,272778.27,NL,Fashion & beauty,No BNPL,No BNPL,2023
457,NL-457,262398.24,NL,Electronics,Outsourced only BNPL,Riverty,2023
458,NL-458,138780.12,NL,Fashion & beauty,No BNPL,No BNPL,2023
459,NL-459,230959.78,NL,Home & Furniture,No BNPL,No BNPL,2023
460,NL-460,0,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
461,NL-461,372772.83,NL,Electronics,Outsourced only BNPL,Klarna,2023
462,NL-462,496030.87,NL,DIY,No BNPL,No BNPL,2023
463,NL-463,71346.19,NL,Electronics,Outsourced only BNPL,Riverty,2023
464,NL-464,127071.59,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
465,NL-465,0,NL,Fashion & beauty,Outsourced only BNPL,in3,2023
466,NL-466,374818.68,NL,Fashion & beauty,In-house only BNPL,Riverty,2023
467,NL-467,200842.1,NL,Fashion & beauty,No BNPL,No BNPL,2023
468,NL-468,508074.83,NL,Electronics,Outsourced only BNPL,Riverty,2023
469,NL-469,485954.97,NL,Fashion & beauty,In-house + Outsourced BNPL,Klarna,2023
470,NL-470,516565.61,NL,Electronics,In-house + Outsourced BNPL,Riverty,2023
471,NL-471,358935.66,NL,Fashion & beauty,No BNPL,No BNPL,2023
472,NL-472,0,NL,Electronics,In-house + Outsourced BNPL,Klarna,2023
473,NL-473,60037.01,NL,Fashion & beauty,Outsourced only BNPL,Riverty,2023
474,NL-474,348766.82,NL,Electronics,Outsourced only BNPL,Klarna,2023
475,NL-475,23073.97,NL,DIY,Outsourced only BNPL,Klarna,2023
476,NL-476,0,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
477,NL-477,182593.93,NL,Electronics,In-house only BNPL,Scalapay,2023
478,NL-478,442618.11,NL,Electronics,Outsourced only BNPL,Riverty,2023
479,NL-479,712321.88,NL,Home & Furniture,Outsourced only BNPL,Klarna,2023
480,NL-480,185034.29,NL,Fashion & beauty,Outsourced only BNPL,Scalapay,2023
481,NL-481,9124.06,NL,Fashion & beauty,Outsourced only BNPL,Klarna,2023
482,NL-482,183107.6,NL,DIY,In-house + Outsourced BNPL,Riverty,2023
